"GLU","prot_frac"
1,0.885035686091929
2,0.2088332009677
3,0.95434878775917
4,0.861947623061526
5,0.896008216165363
6,0.8598055454971
7,0.162469338184921
8,0.389318586342435
9,0.662050256281609
10,0.0490760345309229
11,0.429198386766731
12,0.216263247640319
13,0.127465523030529
14,0.151189286661033
15,0.105443649492003
16,0.187266725467002
17,0.129012829251226
18,0.134173801459666
19,0.0968619885169262
20,0.18059664431594
21,0.246340738256812
22,0.166776016676652
23,0.192298710383235
24,0.161752217610032
25,0.154371189644606
26,0.265139125889217
27,0.433447838063335
28,0.338202123699805
29,0.338391534385844
30,0.410494080585862
31,0.356504462843643
32,0.382807651035135
33,0.335303776226557
34,0
35,0.154324824842913
36,0.174413482488809
37,0.302836314669392
38,0.0730335245664513
39,0.0776928227134719
40,0.0707617483117919
41,0.188690289249245
42,0.30454946914011
43,0.325880772166722
44,0.249184986115454
45,0.121528833215607
46,0.189520732390439
47,0.0914030414488563
48,0.576787599532073
49,0.0898322535847534
50,0.279241766536116
51,0.326535757070064
52,0.112876143528224
53,0.0601793208636151
54,0.265650541877643
55,0.35705176921568
56,0.326756876374439
57,0.207919931381691
58,0.118773716857346
59,0.30840105503296
60,0.238064639646974
61,0.4872295297071
62,0.347192799599505
63,0.270768485087458
64,0.285318465290322
65,0.1055452568234
66,0.0736381161990439
67,0.354854551360855
68,0.142918502097363
69,0.273295650590737
70,0.15122248770501
71,0.457251113435441
72,0.208058820076388
73,0.444190049043561
74,0.365418629568851
75,0.24397214235632
76,0.0681188150381918
77,0.0490716882140242
78,0.0601934526491133
79,0.265548358582442
80,0.168464998668284
81,0.54412763737162
82,0.12650562901874
83,0.479454296996866
84,0.090452535671182
85,0.476777256723655
86,0.331449059597425
87,0.181546655857424
88,0.0733265500013874
89,0.157322247677339
90,0.03900253610407
91,0.516507541707406
92,0.736595476939039
93,0.0701261489382291
94,0.128218413142891
95,0.307717355299802
96,0.240034922644985
97,0.0678684792742848
98,0.42388002595745
99,0.194293477919817
100,0.12111007016686
101,0.209080670751401
102,0.167738985798464
103,0.23282044342735
104,0.126786280400879
105,0.168093579655264
106,0.227052650560314
107,0.162473105554704
108,0.0980467523334558
109,0.087293032923912
110,0.165161907967363
111,0.0633989760108243
112,0.0635790764638648
113,0.049423617262829
114,0.0666022998043897
115,0.230845038567936
116,0.129604749832575
117,0.0554695743080223
118,0.0630525491551552
119,0.298989550939925
120,0.0531801277612861
122,0.0562157713038964
123,0.0386483997816077
124,0.139845750642649
125,0.247384245218998
126,0.164052093802073
127,0.099858322286658
128,0.0126822309485525
129,0.13327679391302
130,0.588737327412277
131,0.185700802464772
132,0.278704127110753
133,0.132338719293373
134,0.195428259307696
135,0.334986708594209
136,0.335202599336299
137,0.20391268682004
138,0.120309804422066
139,0.341334089011267
140,0.0838476507354164
141,0.0663888703799443
142,0.218149696861698
143,0.401308674673636
144,0.442973647304896
145,0.0776754557312049
146,0.27804845521174
147,0.0654115843882689
148,0.416497030090225
149,0.153909192117256
151,0.556888978111756
152,0.183840616448506
153,0.265787427740439
154,0.344916361839798
155,0.213688878286585
156,0.105255372696256
157,0.196478359147019
158,0.282703162740611
159,0.177736999679918
160,0.0942713297689114
161,0.0182125639193404
162,0.148999448748851
163,0.179975092448196
164,0.263915816808132
165,0.0750070105818862
166,0.17625532761855
167,0.327955484091337
168,0.127554032691233
169,0.393779817885937
170,0.218874876262535
171,0.319870980176811
172,0.293941251588531
173,0.166775574806466
174,0.242084851348177
175,0.13070089467164
176,0.411319719550464
177,0.177012912977683
178,0.127428141209574
179,0.291356837866391
180,0.121149837626128
181,0.0643094832473051
182,0.151221861724037
183,0.156800474574944
184,0.618194477743078
185,0.527341437863509
186,0.058006302101446
187,0.117213329987953
188,0.335411009623423
189,0.162316371084249
190,0.192689474101154
191,0.146755910427128
192,0.154578975318442
193,0.564298607617815
194,0.137640279155583
195,0.146691788741129
196,0.643666289074844
197,0.390315490135788
198,0.276290672931732
199,0.228798694654468
200,0.466606386900582
201,0.329513773090544
202,0.424476982123664
203,0.183402909494062
204,0.1852368728489
205,0.157592001093306
206,0.15769979151302
207,0.154635271024399
208,0.13191612033712
209,0.0437391893092287
210,0.171005713895816
211,0.465554074371481
212,0.306977384682392
213,0.131326734107409
214,0.105264962591733
215,0.0999798142748302
217,0.189848018556
218,0.0477705972221791
219,0.148506938491269
220,0.205053658160066
221,0.178379674235377
222,0.156128282772485
223,0.0716530243625698
224,0.078865123896223
225,0.0325107209702771
226,0.0881696164485694
227,0.291964188001773
228,0.0292078927101676
229,0.207155199706401
230,0.0499404702338218
231,0.140931991807452
232,0.185585725866398
233,0.0840055316201147
234,0.452176127044214
235,0.0878893001017982
